respondent_id,xyz_vaccine,seasonal_vaccine
39765,0.0446,0.7452
39766,0.0194,0.449
39767,0.026,0.1261
39768,0.3001,0.8766
39769,0.045,0.0536
39770,0.119,0.6856
39771,0.093,0.7293
39772,0.0826,0.3428
39773,0.0116,0.4163
39774,0.0724,0.9341
39775,0.0562,0.8043
39776,0.3124,0.2742
39777,0.0676,0.5831
39778,0.0294,0.4195
39779,0.0184,0.0348
39780,0.0178,0.1968
39781,0.0963,0.4316
39782,0.0474,0.2502
39783,0.0091,0.4713
39784,0.0782,0.4196
39785,0.1991,0.3311
39786,0.079,0.1963
39787,0.6043,0.4877
39788,0.0333,0.6102
39789,0.478,0.3523
39790,0.0273,0.2525
39791,0.1767,0.7053
39792,0.0231,0.1797
39793,0.0167,0.1503
39794,0.3739,0.7929
39795,0.0438,0.0932
39796,0.0268,0.2005
39797,0.1218,0.2175
39798,0.0407,0.4447
39799,0.0557,0.4206
39800,0.2244,0.3067
39801,0.0702,0.2382
39802,0.0144,0.8251
39803,0.0345,0.5336
39804,0.0259,0.035
39805,0.1185,0.4366
39806,0.0563,0.0253
39807,0.026,0.2455
39808,0.1425,0.036
39809,0.4697,0.425
39810,0.3657,0.669
39811,0.488,0.3083
39812,0.0162,0.1009
39813,0.2062,0.5464
39814,0.6745,0.9424
39815,0.0107,0.259
39816,0.3492,0.2048
39817,0.5196,0.7249
39818,0.019,0.0561
39819,0.047,0.2167
39820,0.275,0.8814
39821,0.1276,0.7752
39822,0.0259,0.079
39823,0.2391,0.6163
39824,0.1241,0.3916
39825,0.037,0.081
39826,0.8906,0.9102
39827,0.1071,0.255
39828,0.3119,0.7067
39829,0.006,0.0158
39830,0.1553,0.3961
39831,0.2604,0.1163
39832,0.0154,0.0266
39833,0.2992,0.3945
39834,0.0723,0.767
39835,0.1193,0.4149
39836,0.1344,0.7213
39837,0.0325,0.386
39838,0.043,0.7166
39839,0.2019,0.817
39840,0.0889,0.6281
39841,0.1141,0.8012
39842,0.1185,0.4366
39843,0.0037,0.1327
39844,0.0263,0.2066
39845,0.0261,0.5849
39846,0.1532,0.6268
39847,0.0497,0.4844
39848,0.1631,0.3141
39849,0.0246,0.1316
39850,0.928,0.9765
39851,0.0143,0.4789
39852,0.2829,0.1259
39853,0.1166,0.0764
39854,0.0605,0.4314
39855,0.0409,0.0877
39856,0.0825,0.0495
39857,0.0378,0.4102
39858,0.1693,0.5443
39859,0.1311,0.4635
39860,0.3151,0.6768
39861,0.0394,0.759
39862,0.0069,0.3971
39863,0.0335,0.1436
39864,0.4474,0.709
39865,0.193,0.5695
39866,0.0817,0.0914
39867,0.0521,0.212
39868,0.9497,0.9138
39869,0.1939,0.5906
39870,0.0134,0.0509
39871,0.0491,0.2538
39872,0.136,0.164
39873,0.1185,0.4366
39874,0.049,0.8446
39875,0.1699,0.1736
39876,0.1185,0.4366
39877,0.0289,0.086
39878,0.0145,0.1031
39879,0.4947,0.0988
39880,0.2903,0.7779
39881,0.0416,0.1536
39882,0.1333,0.0962
39883,0.2761,0.7176
39884,0.0551,0.1673
39885,0.0332,0.1228
39886,0.0121,0.4021
39887,0.0085,0.0963
39888,0.1185,0.4366
39889,0.3432,0.8641
39890,0.0231,0.2197
39891,0.0455,0.7517
39892,0.0595,0.0962
39893,0.0866,0.8577
39894,0.1185,0.4366
39895,0.1164,0.2718
39896,0.0335,0.7711
39897,0.1884,0.1392
39898,0.1602,0.038
39899,0.0973,0.259
39900,0.1564,0.3043
39901,0.1254,0.1113
39902,0.547,0.808
39903,0.7586,0.809
39904,0.0972,0.0967
39905,0.142,0.6246
39906,0.0597,0.1039
39907,0.0369,0.7949
39908,0.0925,0.459
39909,0.178,0.9768
39910,0.0735,0.224
39911,0.3112,0.1023
39912,0.2631,0.6532
39913,0.0224,0.0541
39914,0.7929,0.9331
39915,0.031,0.2045
39916,0.0748,0.3553
39917,0.1613,0.3902
39918,0.0636,0.0514
39919,0.1126,0.4836
39920,0.1641,0.7628
39921,0.1768,0.2779
39922,0.2471,0.8714
39923,0.1185,0.4366
39924,0.0847,0.114
39925,0.0424,0.6249
39926,0.3876,0.2388
39927,0.025,0.2468
39928,0.071,0.1135
39929,0.0154,0.1367
39930,0.2067,0.3726
39931,0.2711,0.3013
39932,0.1185,0.4366
39933,0.5108,0.2762
39934,0.0402,0.1768
39935,0.0255,0.341
39936,0.0591,0.3244
39937,0.2311,0.1185
39938,0.0216,0.2168
39939,0.1849,0.9452
39940,0.6052,0.7998
39941,0.6288,0.9138
39942,0.1169,0.4128
39943,0.5169,0.8012
39944,0.6145,0.854
39945,0.1381,0.5947
39946,0.2497,0.2861
39947,0.1039,0.6683
39948,0.1677,0.285
39949,0.1183,0.2955
39950,0.0081,0.131
39951,0.0725,0.0783
39952,0.0246,0.5212
39953,0.0969,0.4223
39954,0.1121,0.4619
39955,0.0262,0.9493
39956,0.0228,0.1378
39957,0.1004,0.3486
39958,0.8456,0.8075
39959,0.3745,0.4365
39960,0.1185,0.4366
39961,0.465,0.8204
39962,0.1185,0.4366
39963,0.1643,0.3246
39964,0.1185,0.4366
39965,0.6632,0.855
39966,0.3962,0.2718
39967,0.856,0.9067
39968,0.1626,0.3837
39969,0.1185,0.4366
39970,0.5399,0.7352
39971,0.3897,0.306
39972,0.1185,0.4366
39973,0.0899,0.1408
39974,0.0432,0.7183
39975,0.5608,0.916
39976,0.0191,0.3869
39977,0.0761,0.349
39978,0.1185,0.4366
39979,0.7166,0.0718
39980,0.1345,0.0578
39981,0.1399,0.1994
39982,0.0065,0.1601
39983,0.1283,0.767
39984,0.241,0.3552
39985,0.0092,0.037
39986,0.0179,0.2486
39987,0.0666,0.3896
39988,0.5481,0.8212
39989,0.0438,0.2486
39990,0.4191,0.9451
39991,0.3599,0.9632
39992,0.0315,0.301
39993,0.1786,0.2922
39994,0.4999,0.597
39995,0.17,0.3006
39996,0.1185,0.4366
39997,0.1185,0.4366
39998,0.0155,0.4574
39999,0.0905,0.715
40000,0.0368,0.3457
40001,0.0319,0.5097
40002,0.2142,0.1819
40003,0.0764,0.5317
40004,0.0679,0.0613
40005,0.1813,0.0779
40006,0.1185,0.4366
40007,0.1165,0.7669
40008,0.1185,0.4366
40009,0.1185,0.4366
40010,0.1987,0.6114
40011,0.0987,0.689
40012,0.4481,0.7079
40013,0.4111,0.7361
40014,0.0532,0.2177
40015,0.2264,0.6552
40016,0.0334,0.5696
40017,0.0721,0.4031
40018,0.016,0.0737
40019,0.1732,0.2544
40020,0.7053,0.9084
40021,0.0504,0.3441
40022,0.0199,0.1493
40023,0.4545,0.5097
40024,0.8297,0.9576
40025,0.0409,0.0876
40026,0.0987,0.0893
40027,0.1533,0.7992
40028,0.9086,0.9333
40029,0.0289,0.2378
40030,0.0769,0.2031
40031,0.0027,0.0147
40032,0.0395,0.7802
40033,0.1212,0.3008
40034,0.2558,0.1996
40035,0.0666,0.8593
40036,0.704,0.661
40037,0.1886,0.9369
40038,0.1393,0.9406
40039,0.2229,0.6565
40040,0.0947,0.7726
40041,0.2848,0.7666
40042,0.0091,0.7847
40043,0.158,0.6909
40044,0.9169,0.8395
40045,0.3576,0.0539
40046,0.0387,0.277
40047,0.0724,0.8654
40048,0.2548,0.3826
40049,0.7154,0.7165
40050,0.8763,0.9864
40051,0.2875,0.7442
40052,0.1185,0.4366
40053,0.0184,0.1293
40054,0.063,0.8117
40055,0.4575,0.382
40056,0.1185,0.4366
40057,0.8651,0.9854
40058,0.0796,0.1332
40059,0.0707,0.5643
40060,0.0853,0.8652
40061,0.0258,0.7924
40062,0.0192,0.0399
40063,0.7915,0.8405
40064,0.0386,0.9578
40065,0.9055,0.9176
40066,0.1185,0.4366
40067,0.1142,0.3011
40068,0.0757,0.0928
40069,0.726,0.6779
40070,0.0235,0.3191
40071,0.7097,0.9537
40072,0.0472,0.3778
40073,0.0929,0.6641
40074,0.1686,0.0323
40075,0.2145,0.2074
40076,0.0576,0.2515
40077,0.2124,0.9655
40078,0.042,0.2063
40079,0.1296,0.5292
40080,0.1731,0.1666
40081,0.1032,0.4534
40082,0.1591,0.2019
40083,0.1459,0.2225
40084,0.0741,0.2751
40085,0.0372,0.2903
40086,0.0353,0.4388
40087,0.64,0.3203
40088,0.0868,0.5482
40089,0.7846,0.8502
40090,0.0255,0.7439
40091,0.2242,0.7204
40092,0.062,0.1371
40093,0.0226,0.036
40094,0.152,0.5091
40095,0.1185,0.4366
40096,0.1185,0.4366
40097,0.4358,0.7623
40098,0.939,0.9226
40099,0.2354,0.7845
40100,0.0248,0.1793
40101,0.163,0.1554
40102,0.5363,0.6399
40103,0.1002,0.9177
40104,0.5712,0.9778
40105,0.4308,0.5079
40106,0.0943,0.3971
40107,0.059,0.1083
40108,0.0814,0.3747
40109,0.1617,0.494
40110,0.0604,0.3363
40111,0.0961,0.2083
40112,0.0802,0.1037
40113,0.3201,0.5201
40114,0.1816,0.8343
40115,0.1185,0.4366
40116,0.1679,0.574
40117,0.008,0.0357
40118,0.0472,0.0591
40119,0.0895,0.0916
40120,0.0225,0.0548
40121,0.6658,0.8742
40122,0.1256,0.8534
40123,0.8891,0.9097
40124,0.0197,0.0679
40125,0.1746,0.5558
40126,0.0815,0.399
40127,0.2155,0.76
40128,0.1185,0.4366
40129,0.2596,0.894
40130,0.1185,0.4366
40131,0.7094,0.9514
40132,0.0094,0.0588
40133,0.114,0.2011
40134,0.3841,0.8763
40135,0.0715,0.8899
40136,0.2527,0.3654
40137,0.1265,0.9472
40138,0.0067,0.5675
40139,0.2664,0.449
40140,0.1185,0.4366
40141,0.2263,0.2459
40142,0.1133,0.8171
40143,0.15,0.8994
40144,0.0838,0.0397
40145,0.0876,0.3201
40146,0.0114,0.0461
40147,0.3967,0.8455
40148,0.5681,0.9774
40149,0.8583,0.8243
40150,0.3917,0.7098
40151,0.4165,0.9613
40152,0.1185,0.4366
40153,0.5326,0.3452
40154,0.0199,0.1501
40155,0.1185,0.4366
40156,0.6188,0.9326
40157,0.2024,0.677
40158,0.1185,0.4366
40159,0.7403,0.8963
40160,0.5283,0.7102
40161,0.0273,0.2166
40162,0.2219,0.8129
40163,0.8358,0.893
40164,0.0799,0.2733
40165,0.1307,0.2201
40166,0.1185,0.4366
40167,0.0734,0.9371
40168,0.179,0.3148
40169,0.2872,0.8654
40170,0.7517,0.6432
40171,0.2477,0.3443
40172,0.6727,0.9602
40173,0.0521,0.2943
40174,0.073,0.456
40175,0.1143,0.9457
40176,0.2224,0.975
40177,0.5923,0.7665
40178,0.0258,0.4466
40179,0.1534,0.5272
40180,0.1185,0.4366
40181,0.0232,0.1012
40182,0.91,0.9749
40183,0.3121,0.9064
40184,0.0218,0.1143
40185,0.0831,0.1494
40186,0.0029,0.1123
40187,0.0422,0.0165
40188,0.8756,0.9437
40189,0.2032,0.8708
40190,0.0945,0.5219
40191,0.1463,0.1108
40192,0.5503,0.8908
40193,0.3673,0.7223
40194,0.181,0.2672
40195,0.1185,0.4366
40196,0.8709,0.9088
40197,0.0929,0.3062
40198,0.4867,0.5602
40199,0.1132,0.8758
40200,0.0654,0.3313
40201,0.7937,0.8376
40202,0.7173,0.8191
40203,0.1435,0.9259
40204,0.0384,0.1734
40205,0.012,0.1078
40206,0.5339,0.8712
40207,0.2181,0.8738
40208,0.3416,0.9186
40209,0.079,0.3155
40210,0.026,0.0994
40211,0.1528,0.4228
40212,0.6965,0.6158
40213,0.0888,0.5216
40214,0.058,0.1049
40215,0.046,0.2433
40216,0.1185,0.4366
40217,0.1058,0.3921
40218,0.1377,0.5461
40219,0.0898,0.5143
40220,0.0486,0.0948
40221,0.0651,0.2533
40222,0.0288,0.1062
40223,0.1003,0.2614
40224,0.0491,0.0306
40225,0.1185,0.4366
40226,0.1159,0.1997
40227,0.0329,0.5208
40228,0.0854,0.2077
40229,0.6771,0.4274
40230,0.307,0.3004
40231,0.3099,0.9105
40232,0.0295,0.9513
40233,0.1044,0.386
40234,0.045,0.158
40235,0.5565,0.984
40236,0.9075,0.8467
40237,0.0612,0.1165
40238,0.0454,0.0289
40239,0.4354,0.0644
40240,0.7542,0.3543
40241,0.2072,0.865
40242,0.06,0.6877
40243,0.041,0.5979
40244,0.1185,0.4366
40245,0.025,0.0392
40246,0.0741,0.2382
40247,0.0916,0.4349
40248,0.1525,0.457
40249,0.1051,0.7918
40250,0.3341,0.9194
40251,0.005,0.0438
40252,0.6852,0.94
40253,0.1185,0.4366
40254,0.0342,0.2452
40255,0.0229,0.1068
40256,0.1794,0.2373
40257,0.2833,0.5212
40258,0.0364,0.5237
40259,0.0915,0.1147
40260,0.2636,0.8609
40261,0.112,0.4152
40262,0.0886,0.5598
40263,0.944,0.9842
40264,0.0768,0.107
40265,0.0272,0.1517
40266,0.1904,0.3565
40267,0.0306,0.715
40268,0.0268,0.0548
40269,0.8491,0.8503
40270,0.1276,0.1076
40271,0.1185,0.4366
40272,0.8229,0.7954
40273,0.0327,0.4412
40274,0.6743,0.9077
40275,0.4278,0.2611
40276,0.1143,0.863
40277,0.2271,0.734
40278,0.8259,0.4093
40279,0.8608,0.9792
40280,0.749,0.8413
40281,0.2481,0.1497
40282,0.0464,0.2302
40283,0.0534,0.322
40284,0.1051,0.2442
40285,0.0516,0.0714
40286,0.1185,0.4366
40287,0.2083,0.5502
40288,0.1007,0.1091
40289,0.1335,0.7244
40290,0.1185,0.4366
40291,0.1677,0.9155
40292,0.028,0.1202
40293,0.0447,0.6021
40294,0.0196,0.2275
40295,0.0082,0.1424
40296,0.1185,0.4366
40297,0.0924,0.2653
40298,0.1185,0.4366
40299,0.0173,0.1539
40300,0.3147,0.3792
40301,0.6223,0.5149
40302,0.2234,0.641
40303,0.0086,0.0203
40304,0.0064,0.2639
40305,0.0553,0.2865
40306,0.036,0.2385
40307,0.4842,0.7625
40308,0.2955,0.8904
40309,0.1185,0.4366
40310,0.1185,0.4366
40311,0.1185,0.4366
40312,0.0866,0.2095
40313,0.0361,0.0832
40314,0.1104,0.9114
40315,0.0246,0.1835
40316,0.0238,0.7058
40317,0.1185,0.4366
40318,0.0453,0.2687
40319,0.0886,0.7474
40320,0.0182,0.1433
40321,0.1442,0.0449
40322,0.1201,0.3407
40323,0.0191,0.0684
40324,0.0204,0.3454
40325,0.0162,0.3896
40326,0.0922,0.0308
40327,0.0138,0.0186
40328,0.1238,0.486
40329,0.0906,0.1434
40330,0.1185,0.4366
40331,0.0458,0.5215
40332,0.0242,0.0067
40333,0.7499,0.1596
40334,0.0241,0.5716
40335,0.1483,0.7356
40336,0.1477,0.1019
40337,0.1997,0.943
40338,0.1819,0.4538
40339,0.1817,0.2701
40340,0.2133,0.899
40341,0.1513,0.7369
40342,0.0042,0.1999
40343,0.0707,0.6642
40344,0.3944,0.7063
40345,0.029,0.0042
40346,0.6037,0.9272
40347,0.7163,0.4596
40348,0.0197,0.2917
40349,0.674,0.9386
40350,0.0674,0.0816
40351,0.2891,0.8643
40352,0.0942,0.9136
40353,0.2112,0.3591
40354,0.1426,0.2739
40355,0.0317,0.0536
40356,0.1308,0.3035
40357,0.1185,0.4366
40358,0.6018,0.4883
40359,0.0297,0.7826
40360,0.2143,0.0667
40361,0.5443,0.6939
40362,0.0219,0.0485
40363,0.115,0.0473
40364,0.0917,0.8701
40365,0.1185,0.4366
40366,0.483,0.3662
40367,0.0302,0.344
40368,0.1189,0.5003
40369,0.2898,0.2644
40370,0.2802,0.668
40371,0.0109,0.2011
40372,0.1335,0.1379
40373,0.0288,0.0617
40374,0.0724,0.9541
40375,0.0567,0.5931
40376,0.094,0.5879
40377,0.8876,0.9223
40378,0.29,0.5929
40379,0.0734,0.2881
40380,0.0983,0.0208
40381,0.1185,0.4366
40382,0.0497,0.0817
40383,0.1468,0.5017
40384,0.1185,0.4366
40385,0.0216,0.1704
40386,0.0209,0.5881
40387,0.0761,0.3672
40388,0.3999,0.2014
40389,0.9085,0.9518
40390,0.1599,0.4017
40391,0.1185,0.4366
40392,0.0366,0.3866
40393,0.7539,0.9078
40394,0.0693,0.3038
40395,0.0237,0.687
40396,0.6322,0.9245
40397,0.0338,0.0522
40398,0.2767,0.8611
40399,0.5268,0.7019
40400,0.1452,0.4435
40401,0.1369,0.1648
40402,0.0199,0.0483
40403,0.0095,0.2412
40404,0.0568,0.1249
40405,0.1779,0.8659
40406,0.336,0.8514
40407,0.2986,0.616
40408,0.1233,0.3218
40409,0.5299,0.4653
40410,0.0661,0.3855
40411,0.2046,0.3657
40412,0.0694,0.6384
40413,0.0698,0.5413
40414,0.0988,0.8854
40415,0.0222,0.0689
40416,0.0437,0.3828
40417,0.1185,0.4366
40418,0.0566,0.2156
40419,0.0575,0.1004
40420,0.0243,0.7117
40421,0.1411,0.5197
40422,0.8125,0.7067
40423,0.6237,0.3457
40424,0.0553,0.0744
40425,0.0658,0.3066
40426,0.1229,0.5601
40427,0.0401,0.1122
40428,0.4454,0.2251
40429,0.748,0.9334
40430,0.7776,0.9758
40431,0.008,0.0395
40432,0.1051,0.3599
40433,0.0288,0.1842
40434,0.1127,0.1525
40435,0.1397,0.8781
40436,0.1472,0.0575
40437,0.318,0.8628
40438,0.2673,0.8118
40439,0.0253,0.5095
40440,0.0186,0.2284
40441,0.7999,0.2252
40442,0.1686,0.4068
40443,0.0196,0.2783
40444,0.2022,0.2472
40445,0.2272,0.5267
40446,0.175,0.3742
40447,0.4098,0.5203
40448,0.1622,0.4222
40449,0.1185,0.4366
40450,0.0923,0.1094
40451,0.5979,0.7816
40452,0.1185,0.4366
40453,0.9097,0.9657
40454,0.0208,0.1213
40455,0.8658,0.9319
40456,0.25,0.3614
40457,0.0192,0.7857
40458,0.0377,0.1131
40459,0.9368,0.9777
40460,0.0744,0.8934
40461,0.1185,0.4366
40462,0.591,0.7546
40463,0.0454,0.8285
40464,0.0695,0.2143
40465,0.011,0.1407
40466,0.0287,0.4891
40467,0.1185,0.4366
40468,0.0869,0.8445
40469,0.1185,0.4366
40470,0.1185,0.4366
40471,0.0906,0.2325
40472,0.0268,0.1934
40473,0.0409,0.3096
40474,0.1033,0.2757
40475,0.0459,0.4282
40476,0.0419,0.0184
40477,0.4355,0.6661
40478,0.0917,0.3277
40479,0.1185,0.4366
40480,0.3427,0.6788
40481,0.1185,0.4366
40482,0.8886,0.5885
40483,0.0109,0.0906
40484,0.8431,0.9779
40485,0.197,0.505
40486,0.0435,0.0525
40487,0.2486,0.5502
40488,0.4182,0.8704
40489,0.4863,0.6743
40490,0.1526,0.362
40491,0.1185,0.4366
40492,0.2489,0.5546
40493,0.0382,0.5662
40494,0.0152,0.0702
40495,0.4284,0.6012
40496,0.1185,0.4366
40497,0.0596,0.589
40498,0.0103,0.3157
40499,0.2411,0.3155
40500,0.1083,0.0878
40501,0.1201,0.461
40502,0.1185,0.4366
40503,0.1543,0.8141
40504,0.0878,0.2158
40505,0.0626,0.2352
40506,0.1602,0.7738
40507,0.0866,0.6128
40508,0.5336,0.4672
40509,0.0313,0.1752
40510,0.1021,0.9648
40511,0.33,0.6692
40512,0.525,0.8374
40513,0.1185,0.4366
40514,0.0456,0.947
40515,0.1152,0.8338
40516,0.5194,0.8749
40517,0.0378,0.1848
40518,0.0189,0.0459
40519,0.1356,0.298
40520,0.8469,0.9592
40521,0.7018,0.9146
40522,0.1316,0.6908
40523,0.013,0.4865
40524,0.0202,0.4258
40525,0.7938,0.9473
40526,0.2152,0.4867
40527,0.7321,0.9187
40528,0.022,0.1384
40529,0.3865,0.2125
40530,0.1185,0.4366
40531,0.1185,0.4366
40532,0.1185,0.4366
40533,0.5697,0.9624
40534,0.2075,0.3632
40535,0.3492,0.4978
40536,0.0704,0.0862
40537,0.0041,0.1054
40538,0.0283,0.9013
40539,0.0167,0.6256
40540,0.4952,0.705
40541,0.1185,0.4366
40542,0.0374,0.0122
40543,0.1185,0.4366
40544,0.0152,0.223
40545,0.0876,0.8371
40546,0.1184,0.3353
40547,0.2489,0.5264
40548,0.0424,0.1913
40549,0.093,0.771
40550,0.1185,0.4366
40551,0.1185,0.4366
40552,0.0597,0.4216
40553,0.2386,0.3654
40554,0.9161,0.7563
40555,0.023,0.2963
40556,0.1185,0.4366
40557,0.1659,0.5642
40558,0.6545,0.642
40559,0.2227,0.7285
40560,0.3065,0.7709
40561,0.1185,0.4366
40562,0.2775,0.0711
40563,0.0211,0.1667
40564,0.3699,0.4195
40565,0.7538,0.2876
40566,0.0169,0.0963
40567,0.3214,0.6504
40568,0.1185,0.4366
40569,0.3406,0.9559
40570,0.7271,0.703
40571,0.0344,0.7748
40572,0.0416,0.6925
40573,0.042,0.3734
40574,0.0121,0.7011
40575,0.8741,0.6173
40576,0.0406,0.0451
40577,0.0984,0.124
40578,0.1185,0.4366
40579,0.0154,0.1375
40580,0.0544,0.2833
40581,0.1185,0.4366
40582,0.3024,0.8602
40583,0.0867,0.267
40584,0.2981,0.3872
40585,0.1385,0.1153
40586,0.1185,0.4366
40587,0.1623,0.3281
40588,0.1694,0.7448
40589,0.1323,0.4946
40590,0.2203,0.8734
40591,0.154,0.9367
40592,0.2521,0.5305
40593,0.1042,0.3504
40594,0.0357,0.0591
40595,0.3426,0.9036
40596,0.0925,0.739
40597,0.0456,0.9466
40598,0.1185,0.4366
40599,0.0186,0.1548
40600,0.1965,0.4181
40601,0.0407,0.3621
40602,0.0532,0.1365
40603,0.1611,0.2273
40604,0.5802,0.1013
40605,0.5478,0.487
40606,0.4295,0.7352
40607,0.1165,0.6238
40608,0.0513,0.224
40609,0.1185,0.4366
40610,0.1227,0.188
40611,0.1113,0.2977
40612,0.1462,0.6197
40613,0.4933,0.483
40614,0.0261,0.0646
40615,0.0134,0.0962
40616,0.0144,0.1929
40617,0.0642,0.8303
40618,0.0101,0.0425
40619,0.374,0.8878
40620,0.7316,0.8925
40621,0.0744,0.2125
40622,0.0253,0.1432
40623,0.047,0.7936
40624,0.8488,0.9047
40625,0.0192,0.7505
40626,0.0309,0.0497
40627,0.1185,0.4366
40628,0.1185,0.4366
40629,0.0399,0.1794
40630,0.1185,0.4366
40631,0.1185,0.4366
40632,0.4671,0.4561
40633,0.0395,0.3251
40634,0.2241,0.4377
40635,0.1244,0.8691
40636,0.0811,0.5531
40637,0.7243,0.8325
40638,0.0283,0.798
40639,0.1185,0.4366
40640,0.1185,0.4366
40641,0.014,0.1813
40642,0.1185,0.4366
40643,0.1185,0.4366
40644,0.0308,0.3137
40645,0.0419,0.1872
40646,0.395,0.8591
40647,0.6123,0.9282
40648,0.4155,0.8969
40649,0.0797,0.8761
40650,0.4611,0.8961
40651,0.2922,0.7187
40652,0.3786,0.6561
40653,0.0618,0.3464
40654,0.0938,0.1954
40655,0.1304,0.2734
40656,0.132,0.2347
40657,0.3339,0.5629
40658,0.2058,0.4884
40659,0.0073,0.1283
40660,0.0985,0.2818
40661,0.1073,0.128
40662,0.9009,0.9458
40663,0.7194,0.8058
40664,0.2053,0.2658
40665,0.1813,0.1743
40666,0.157,0.4914
40667,0.2728,0.5247
40668,0.1185,0.4366
40669,0.0573,0.2049
40670,0.0181,0.2581
40671,0.1185,0.4366
40672,0.7664,0.8911
40673,0.2282,0.639
40674,0.0427,0.0731
40675,0.7193,0.8556
40676,0.0304,0.1012
40677,0.0296,0.5996
40678,0.166,0.0861
40679,0.1185,0.4366
40680,0.0339,0.2377
40681,0.0346,0.7587
40682,0.2475,0.8479
40683,0.0364,0.303
40684,0.0229,0.1621
40685,0.036,0.7364
40686,0.0396,0.9322
40687,0.4766,0.6041
40688,0.1875,0.5495
40689,0.8783,0.9159
40690,0.1185,0.4366
40691,0.029,0.0402
40692,0.4831,0.6444
40693,0.0339,0.8571
40694,0.0403,0.9604
40695,0.0229,0.3052
40696,0.0166,0.085
40697,0.2619,0.2928
40698,0.1354,0.8426
40699,0.6742,0.9602
40700,0.1185,0.4366
40701,0.707,0.8367
40702,0.2379,0.2445
40703,0.1899,0.4721
40704,0.771,0.9603
40705,0.1586,0.378
40706,0.0383,0.1452
40707,0.5333,0.9346
40708,0.7455,0.8748
40709,0.1609,0.5542
40710,0.1185,0.4366
40711,0.0182,0.8985
40712,0.0085,0.0849
40713,0.0972,0.7305
40714,0.1302,0.2133
40715,0.9219,0.8739
40716,0.0264,0.2166
40717,0.1185,0.4366
40718,0.1185,0.4366
40719,0.0258,0.2812
40720,0.0805,0.5916
40721,0.3368,0.945
40722,0.04,0.4163
40723,0.1185,0.4366
40724,0.1185,0.4366
40725,0.0746,0.4137
40726,0.2981,0.1959
40727,0.0268,0.0769
40728,0.0248,0.1932
40729,0.0101,0.2751
40730,0.1185,0.4366
40731,0.1129,0.3886
40732,0.0285,0.0356
40733,0.0454,0.9587
40734,0.1241,0.1097
40735,0.1488,0.5877
40736,0.1965,0.4003
40737,0.1185,0.4366
40738,0.2176,0.9393
40739,0.0348,0.068
40740,0.1185,0.4366
40741,0.1185,0.4366
40742,0.0995,0.2235
40743,0.2545,0.889
40744,0.0643,0.6534
40745,0.1185,0.4366
40746,0.0442,0.166
40747,0.0804,0.2721
40748,0.1185,0.4366
40749,0.2313,0.5639
40750,0.1867,0.0502
40751,0.0494,0.9331
40752,0.2141,0.2706
40753,0.6168,0.8371
40754,0.0213,0.0927
40755,0.2419,0.8771
40756,0.2864,0.4492
40757,0.0504,0.4022
40758,0.4195,0.8966
40759,0.1808,0.3392
40760,0.0337,0.764
40761,0.8082,0.8559
40762,0.0535,0.5028
40763,0.0037,0.0617
40764,0.0363,0.0384
40765,0.1185,0.4366
40766,0.6666,0.881
40767,0.077,0.0334
40768,0.056,0.3722
40769,0.0986,0.2576
40770,0.0035,0.0594
40771,0.0579,0.3164
40772,0.9199,0.7981
40773,0.034,0.4571
40774,0.0584,0.3745
40775,0.0931,0.1127
40776,0.1749,0.4345
40777,0.3502,0.7081
40778,0.0037,0.0568
40779,0.0406,0.5757
40780,0.0604,0.8686
40781,0.4709,0.9404
40782,0.3969,0.5544
40783,0.0634,0.211
40784,0.1185,0.4366
40785,0.0039,0.2419
40786,0.0367,0.233
40787,0.1185,0.4366
40788,0.0467,0.162
40789,0.0592,0.39
40790,0.1818,0.8912
40791,0.0325,0.1316
40792,0.2342,0.5331
40793,0.3648,0.1465
40794,0.0876,0.2466
40795,0.1185,0.4366
40796,0.0179,0.1614
40797,0.3919,0.7563
40798,0.0199,0.6953
40799,0.9554,0.9584
40800,0.0326,0.019
40801,0.0237,0.2782
40802,0.1202,0.1942
40803,0.2829,0.5228
40804,0.8785,0.9825
40805,0.4793,0.7437
40806,0.33,0.6414
40807,0.1619,0.3831
40808,0.037,0.1227
40809,0.0423,0.0209
40810,0.1163,0.1457
40811,0.1188,0.9226
40812,0.0187,0.1889
40813,0.0267,0.1708
40814,0.1968,0.0856
40815,0.1185,0.4366
40816,0.0117,0.1606
40817,0.0788,0.1684
40818,0.1185,0.4366
40819,0.0786,0.7997
40820,0.0214,0.2155
40821,0.1093,0.4876
40822,0.0939,0.213
40823,0.5676,0.8046
40824,0.1524,0.5466
40825,0.1071,0.5611
40826,0.5563,0.8482
40827,0.0312,0.9543
40828,0.1185,0.4366
40829,0.0362,0.8333
40830,0.009,0.6542
40831,0.1185,0.4366
40832,0.9678,0.8196
40833,0.9301,0.9651
40834,0.1909,0.3242
40835,0.1248,0.4719
40836,0.1722,0.8204
40837,0.0159,0.1087
40838,0.1013,0.7346
40839,0.1458,0.5863
40840,0.5264,0.7766
40841,0.1981,0.6975
40842,0.4863,0.3568
40843,0.212,0.5612
40844,0.0464,0.3838
40845,0.1594,0.1623
40846,0.0846,0.7647
40847,0.7018,0.7931
40848,0.2223,0.7558
40849,0.2674,0.9775
40850,0.5507,0.7448
40851,0.0639,0.17
40852,0.0406,0.0761
40853,0.6964,0.6887
40854,0.4511,0.8217
40855,0.1185,0.4366
